Test	SubjID	Activity	Avg_time_Body_Acceleration_Mean()_along_Xaxis	Avg_time_Body_Acceleration_Mean()_along_Yaxis	Avg_time_Body_Acceleration_Mean()_along_Zaxis	Avg_time_Body_Acceleration_StandardDev()_along_Xaxis	Avg_time_Body_Acceleration_StandardDev()_along_Yaxis	Avg_time_Body_Acceleration_StandardDev()_along_Zaxis	Avg_time_Gravity_Acceleration_Mean()_along_Xaxis	Avg_time_Gravity_Acceleration_Mean()_along_Yaxis	Avg_time_Gravity_Acceleration_Mean()_along_Zaxis	Avg_time_Gravity_Acceleration_StandardDev()_along_Xaxis	Avg_time_Gravity_Acceleration_StandardDev()_along_Yaxis	Avg_time_Gravity_Acceleration_StandardDev()_along_Zaxis	Avg_time_Body_AccelerationJerk_Mean()_along_Xaxis	Avg_time_Body_AccelerationJerk_Mean()_along_Yaxis	Avg_time_Body_AccelerationJerk_Mean()_along_Zaxis	Avg_time_Body_AccelerationJerk_StandardDev()_along_Xaxis	Avg_time_Body_AccelerationJerk_StandardDev()_along_Yaxis	Avg_time_Body_AccelerationJerk_StandardDev()_along_Zaxis	Avg_time_BodyGyro_Mean()_along_Xaxis	Avg_time_BodyGyro_Mean()_along_Yaxis	Avg_time_BodyGyro_Mean()_along_Zaxis	Avg_time_BodyGyro_StandardDev()_along_Xaxis	Avg_time_BodyGyro_StandardDev()_along_Yaxis	Avg_time_BodyGyro_StandardDev()_along_Zaxis	Avg_time_BodyGyroJerk_Mean()_along_Xaxis	Avg_time_BodyGyroJerk_Mean()_along_Yaxis	Avg_time_BodyGyroJerk_Mean()_along_Zaxis	Avg_time_BodyGyroJerk_StandardDev()_along_Xaxis	Avg_time_BodyGyroJerk_StandardDev()_along_Yaxis	Avg_time_BodyGyroJerk_StandardDev()_along_Zaxis	Avg_time_Body_Acceleration_Magnitude_Mean()	Avg_time_Body_Acceleration_Magnitude_StandardDev()	Avg_time_Gravity_Acceleration_Magnitude_Mean()	Avg_time_Gravity_Acceleration_Magnitude_StandardDev()	Avg_time_Body_AccelerationJerk_Magnitude_Mean()	Avg_time_Body_AccelerationJerk_Magnitude_StandardDev()	Avg_time_BodyGyro_Magnitude_Mean()	Avg_time_BodyGyro_Magnitude_StandardDev()	Avg_time_BodyGyroJerk_Magnitude_Mean()	Avg_time_BodyGyroJerk_Magnitude_StandardDev()	Avg_freq_Body_Acceleration_Mean()_along_Xaxis	Avg_freq_Body_Acceleration_Mean()_along_Yaxis	Avg_freq_Body_Acceleration_Mean()_along_Zaxis	Avg_freq_Body_Acceleration_StandardDev()_along_Xaxis	Avg_freq_Body_Acceleration_StandardDev()_along_Yaxis	Avg_freq_Body_Acceleration_StandardDev()_along_Zaxis	Avg_freq_Body_Acceleration_MeanFreq()_along_Xaxis	Avg_freq_Body_Acceleration_MeanFreq()_along_Yaxis	Avg_freq_Body_Acceleration_MeanFreq()_along_Zaxis	Avg_freq_Body_AccelerationJerk_Mean()_along_Xaxis	Avg_freq_Body_AccelerationJerk_Mean()_along_Yaxis	Avg_freq_Body_AccelerationJerk_Mean()_along_Zaxis	Avg_freq_Body_AccelerationJerk_StandardDev()_along_Xaxis	Avg_freq_Body_AccelerationJerk_StandardDev()_along_Yaxis	Avg_freq_Body_AccelerationJerk_StandardDev()_along_Zaxis	Avg_freq_Body_AccelerationJerk_MeanFreq()_along_Xaxis	Avg_freq_Body_AccelerationJerk_MeanFreq()_along_Yaxis	Avg_freq_Body_AccelerationJerk_MeanFreq()_along_Zaxis	Avg_freq_BodyGyro_Mean()_along_Xaxis	Avg_freq_BodyGyro_Mean()_along_Yaxis	Avg_freq_BodyGyro_Mean()_along_Zaxis	Avg_freq_BodyGyro_StandardDev()_along_Xaxis	Avg_freq_BodyGyro_StandardDev()_along_Yaxis	Avg_freq_BodyGyro_StandardDev()_along_Zaxis	Avg_freq_BodyGyro_MeanFreq()_along_Xaxis	Avg_freq_BodyGyro_MeanFreq()_along_Yaxis	Avg_freq_BodyGyro_MeanFreq()_along_Zaxis	Avg_freq_Body_Acceleration_Magnitude_Mean()	Avg_freq_Body_Acceleration_Magnitude_StandardDev()	Avg_freq_Body_Acceleration_Magnitude_MeanFreq()	Avg_freq_BodyBody_AccelerationJerk_Magnitude_Mean()	Avg_freq_BodyBody_AccelerationJerk_Magnitude_StandardDev()	Avg_freq_BodyBody_AccelerationJerk_Magnitude_MeanFreq()	Avg_freq_BodyBodyGyro_Magnitude_Mean()	Avg_freq_BodyBodyGyro_Magnitude_StandardDev()	Avg_freq_BodyBodyGyro_Magnitude_MeanFreq()	Avg_freq_BodyBodyGyroJerk_Magnitude_Mean()	Avg_freq_BodyBodyGyroJerk_Magnitude_StandardDev()	Avg_freq_BodyBodyGyroJerk_Magnitude_MeanFreq()
0	 1	            LAYING	0.2216	-0.040514	-0.11320	-0.928056	-0.836827	-0.826061	-0.2489	 0.705550	 0.445818	-0.8968	-0.9077	-0.8524	0.08109	 0.003838204	 0.01083424	-0.958482	-0.924149	-0.95486	-0.0165531	-0.064486	 0.1486894	-0.87354	-0.951090	-0.90828	-0.10727	-0.04152	-0.074050	-0.91861	-0.96791	-0.957790	-0.8419292	-0.79514	-0.8419292	-0.79514	-0.954396	-0.92825	-0.874760	-0.81901	-0.96346	-0.93584	-0.93910	-0.867065	-0.88267	-0.924437	-0.833626	-0.81289	-0.15879267	 0.0975348	 0.0894377	-0.957074	-0.922463	-0.94806	-0.964161	-0.932218	-0.960587	 0.132419	 0.024513619	 0.024388	-0.85025	-0.95219	-0.90930	-0.8823	-0.95123	-0.91658	-0.003547	-0.091529	 0.0104581	-0.861768	-0.7983009	 0.0864086	-0.9333004	-0.92180	 0.2663912	-0.8621902	-0.82432	-0.1397750	-0.94237	-0.93266	 0.1764859
0	 1	           WALKING	0.2773	-0.017384	-0.11115	-0.283740	 0.114461	-0.260028	 0.9352	-0.282165	-0.068103	-0.9766	-0.9713	-0.9477	0.07404	 0.028272110	-0.00416841	-0.113616	 0.067003	-0.50270	-0.0418310	-0.069530	 0.0849448	-0.47354	-0.054608	-0.34427	-0.09000	-0.03984	-0.046131	-0.20742	-0.30447	-0.404255	-0.1369712	-0.21969	-0.1369712	-0.21969	-0.141429	-0.07447	-0.160980	-0.18698	-0.29870	-0.32532	-0.20279	 0.089713	-0.33156	-0.319135	 0.056040	-0.27969	-0.20754837	 0.1130936	 0.0497265	-0.170547	-0.035226	-0.46900	-0.133587	 0.106740	-0.534713	-0.209262	-0.386237143	-0.185530	-0.33903	-0.10306	-0.25594	-0.5167	-0.03351	-0.43656	 0.014784	-0.065775	 0.0007733	-0.128623	-0.3980326	 0.1906437	-0.0571194	-0.10349	 0.0938222	-0.1992526	-0.32102	 0.2688444	-0.31931	-0.38160	 0.1906634
0	 1	WALKING_DOWNSTAIRS	0.2892	-0.009919	-0.10757	 0.030035	-0.031936	-0.230434	 0.9319	-0.266610	-0.062120	-0.9506	-0.9370	-0.8959	0.05416	 0.029650449	-0.01097197	-0.012284	-0.101601	-0.34574	-0.0350782	-0.090937	 0.0900850	-0.45803	-0.126349	-0.12470	-0.07396	-0.04399	-0.027046	-0.48703	-0.23882	-0.268761	 0.0271883	 0.01988	 0.0271883	 0.01988	-0.089447	-0.02579	-0.075741	-0.22572	-0.29546	-0.30651	 0.03823	 0.001550	-0.22557	 0.024331	-0.112964	-0.29793	-0.30739520	 0.0632201	 0.2943227	-0.027664	-0.128667	-0.28833	-0.086328	-0.134580	-0.401721	-0.253164	-0.337589701	 0.009372	-0.35245	-0.05570	-0.03187	-0.4954	-0.18141	-0.23844	-0.100454	 0.082551	-0.0756762	 0.096585	-0.1865303	 0.1191871	 0.0262185	-0.10405	 0.0764915	-0.1857203	-0.39835	 0.3496139	-0.28196	-0.39192	 0.1900007
0	 1	  WALKING_UPSTAIRS	0.2555	-0.023953	-0.09730	-0.354708	-0.002320	-0.019479	 0.8934	-0.362153	-0.075403	-0.9564	-0.9528	-0.9124	0.10137	 0.019486308	-0.04556254	-0.446844	-0.378274	-0.70659	 0.0505494	-0.166170	 0.0583595	-0.54487	 0.004105	-0.50717	-0.12223	-0.04215	-0.040713	-0.61479	-0.60170	-0.606332	-0.1299276	-0.32497	-0.1299276	-0.32497	-0.466503	-0.47899	-0.126736	-0.14862	-0.59488	-0.64855	-0.40432	-0.190977	-0.43335	-0.337428	 0.021770	 0.08596	-0.41873500	-0.1606972	-0.5201148	-0.479875	-0.413445	-0.68547	-0.461907	-0.381777	-0.726040	-0.377023	-0.509495532	-0.551104	-0.49261	-0.31947	-0.45360	-0.5659	 0.15154	-0.57171	-0.187450	-0.473575	-0.1333739	-0.352396	-0.4162601	-0.0977433	-0.4426522	-0.53306	 0.0853524	-0.3259615	-0.18299	-0.2193034	-0.63467	-0.69393	 0.1142773
0	 3	          STANDING	0.2800	-0.014338	-0.10162	-0.966743	-0.893449	-0.911419	 0.9350	-0.301735	 0.024763	-0.9820	-0.9574	-0.9282	0.07509	 0.007716636	-0.00807178	-0.957086	-0.941687	-0.97306	-0.0246626	-0.058510	 0.0665262	-0.90046	-0.927789	-0.91236	-0.09946	-0.04724	-0.041683	-0.94094	-0.96843	-0.958293	-0.9254308	-0.91514	-0.9254308	-0.91514	-0.959304	-0.94877	-0.892089	-0.88213	-0.96234	-0.95768	-0.96012	-0.908075	-0.93951	-0.969931	-0.892434	-0.90480	-0.08702483	-0.1281801	 0.0077190	-0.957667	-0.943498	-0.96917	-0.960571	-0.943949	-0.975596	 0.074956	-0.258164810	-0.112368	-0.90128	-0.93771	-0.91617	-0.9020	-0.92313	-0.91974	-0.297107	-0.316011	-0.2291201	-0.926969	-0.9218361	-0.0003328	-0.9486275	-0.94821	 0.1298163	-0.9136824	-0.88344	-0.3098222	-0.96033	-0.95712	-0.0206308
0	 3	           SITTING	0.2572	-0.003503	-0.09836	-0.971010	-0.856618	-0.875110	 0.9011	 0.127303	 0.139021	-0.9573	-0.9039	-0.8977	0.07261	 0.002725291	-0.00423348	-0.974467	-0.953631	-0.97466	-0.0385365	-0.075241	 0.0940114	-0.96543	-0.944855	-0.92641	-0.10361	-0.03609	-0.059008	-0.97255	-0.97864	-0.973752	-0.8953834	-0.87030	-0.8953834	-0.87030	-0.969081	-0.96655	-0.919354	-0.92552	-0.97800	-0.97677	-0.97015	-0.891908	-0.91799	-0.971606	-0.849656	-0.86432	 0.03129894	-0.0066163	 0.0478620	-0.974950	-0.954170	-0.97085	-0.976284	-0.956462	-0.977160	 0.215732	-0.095914873	-0.043747	-0.95755	-0.95617	-0.93497	-0.9680	-0.93961	-0.93063	 0.052084	-0.166042	-0.0387467	-0.904186	-0.8746266	 0.0281601	-0.9658889	-0.96657	 0.2867958	-0.9466649	-0.92545	-0.1155258	-0.97790	-0.97669	 0.0871902
0	 3	            LAYING	0.2755	-0.018956	-0.10130	-0.982777	-0.962058	-0.963691	-0.2418	 0.837032	 0.488703	-0.9825	-0.9812	-0.9648	0.07698	 0.013804101	-0.00435626	-0.980879	-0.968711	-0.98209	-0.0208171	-0.071851	 0.1379996	-0.97455	-0.977273	-0.96351	-0.10004	-0.03898	-0.068734	-0.98033	-0.98676	-0.983338	-0.9727913	-0.96422	-0.9727913	-0.96422	-0.979485	-0.97612	-0.951565	-0.95428	-0.98671	-0.98314	-0.98067	-0.961170	-0.96833	-0.983691	-0.964095	-0.96328	-0.07395264	 0.2384708	 0.2169717	-0.980513	-0.968752	-0.97912	-0.983123	-0.971044	-0.983712	 0.175979	-0.013177496	 0.044820	-0.97017	-0.97810	-0.96234	-0.9760	-0.97703	-0.96726	-0.082217	-0.026682	 0.1476865	-0.965524	-0.9683502	 0.2369901	-0.9759496	-0.97531	 0.2386111	-0.9645867	-0.95544	-0.0229296	-0.98428	-0.98257	 0.1106977
0	 3	           WALKING	0.2756	-0.017177	-0.11267	-0.360357	-0.069914	-0.387412	 0.9365	-0.261986	-0.138108	-0.9778	-0.9624	-0.9521	0.08147	 0.010059149	-0.00562265	-0.268680	-0.044962	-0.52949	-0.0256405	-0.077915	 0.0813486	-0.57187	-0.563793	-0.47670	-0.09524	-0.03879	-0.050362	-0.38592	-0.63909	-0.536664	-0.2546903	-0.32843	-0.2546903	-0.32843	-0.280009	-0.13992	-0.466412	-0.56151	-0.56614	-0.56737	-0.31661	-0.081302	-0.41237	-0.379277	-0.124031	-0.42300	-0.24661420	 0.1717430	 0.0748537	-0.304694	-0.140509	-0.51414	-0.296597	-0.005615	-0.543529	-0.216043	-0.258667985	-0.346947	-0.43785	-0.56153	-0.41813	-0.6151	-0.56889	-0.54590	 0.033760	-0.037990	-0.0445080	-0.290032	-0.4563731	 0.1134943	-0.1867645	-0.08985	-0.1171640	-0.5697558	-0.63264	 0.1809465	-0.60775	-0.54909	 0.0457623
0	 3	WALKING_DOWNSTAIRS	0.2924	-0.019355	-0.11614	-0.057410	-0.033150	-0.362240	 0.9391	-0.228829	-0.102353	-0.9501	-0.9461	-0.8999	0.07257	 0.010970777	-0.00202728	-0.085801	-0.111439	-0.57174	-0.1315733	-0.013936	 0.1238267	-0.26165	-0.546740	-0.44231	-0.07787	-0.03916	-0.041619	-0.28568	-0.68095	-0.374605	-0.0628126	-0.04113	-0.0628126	-0.04113	-0.205239	-0.09263	-0.215295	-0.24579	-0.50857	-0.58392	-0.04217	-0.007700	-0.40445	-0.065442	-0.109722	-0.38972	-0.32586369	 0.0529065	-0.0566003	-0.090671	-0.135939	-0.52906	-0.165443	-0.147728	-0.613525	-0.229599	-0.356023307	-0.274422	-0.12907	-0.54269	-0.30287	-0.3086	-0.55309	-0.54816	-0.159889	-0.109972	 0.0910073	 0.028941	-0.2338494	 0.0439617	-0.0494780	-0.15910	 0.0434968	-0.3323766	-0.32244	-0.0516700	-0.57628	-0.62491	 0.0654444
0	 3	  WALKING_UPSTAIRS	0.2608	-0.032411	-0.11006	-0.313123	 0.011628	-0.369755	 0.8835	-0.382851	-0.162944	-0.9440	-0.9098	-0.9095	0.04269	 0.039724927	 0.02082055	-0.458365	-0.251680	-0.70855	 0.0721980	-0.139275	 0.0215604	-0.45604	-0.582743	-0.49233	-0.11551	-0.04004	-0.049818	-0.50727	-0.77577	-0.573434	-0.1840149	-0.33360	-0.1840149	-0.33360	-0.436901	-0.43902	-0.347322	-0.40889	-0.65886	-0.71803	-0.39200	-0.078809	-0.50449	-0.285333	-0.008040	-0.35080	-0.46124974	-0.1000192	-0.2788959	-0.478434	-0.283773	-0.67731	-0.486447	-0.268192	-0.738706	-0.325151	-0.453789820	-0.442664	-0.37822	-0.63729	-0.43150	-0.4848	-0.55605	-0.56110	-0.145536	-0.339321	-0.1020138	-0.315866	-0.4479944	 0.0238219	-0.4129209	-0.48061	 0.0904944	-0.5142116	-0.44518	-0.1777306	-0.71688	-0.74003	 0.0753844
0	 5	          STANDING	0.2825	-0.007004	-0.10217	-0.968592	-0.869440	-0.869327	 0.9602	-0.038710	 0.138638	-0.9741	-0.9320	-0.9146	0.07252	-0.002219902	-0.01228122	-0.962647	-0.931217	-0.96383	-0.0322712	-0.050988	 0.0690946	-0.91040	-0.933738	-0.90747	-0.09222	-0.03991	-0.042222	-0.94193	-0.96118	-0.944755	-0.9061047	-0.87977	-0.9061047	-0.87977	-0.956864	-0.94296	-0.900672	-0.86704	-0.95841	-0.94797	-0.96450	-0.890796	-0.91508	-0.970668	-0.867933	-0.85823	-0.01640668	-0.0089441	-0.0282875	-0.963059	-0.931370	-0.95844	-0.965779	-0.936203	-0.968072	 0.150463	-0.143681805	-0.033364	-0.90966	-0.93937	-0.90719	-0.9128	-0.93186	-0.91679	-0.178598	-0.162945	-0.1091804	-0.904641	-0.8867452	-0.0169422	-0.9418259	-0.94360	 0.1409716	-0.9045439	-0.86891	-0.1577689	-0.95229	-0.94620	-0.0393136
0	 5	           SITTING	0.2737	-0.009901	-0.10854	-0.980945	-0.904335	-0.926095	 0.8807	 0.168446	 0.143007	-0.9831	-0.9399	-0.9450	0.07496	-0.002787733	 0.00338610	-0.975205	-0.952786	-0.97344	-0.0422355	-0.083548	 0.0823934	-0.96623	-0.950064	-0.94064	-0.08897	-0.04547	-0.048771	-0.96604	-0.97543	-0.964879	-0.9379783	-0.92094	-0.9379783	-0.92094	-0.969320	-0.96576	-0.934302	-0.93141	-0.97385	-0.97039	-0.97745	-0.921435	-0.94606	-0.982591	-0.902292	-0.92184	-0.02093305	 0.0684590	 0.0403162	-0.976025	-0.954237	-0.96950	-0.976531	-0.954464	-0.976022	 0.075736	-0.131861736	-0.064496	-0.95712	-0.95546	-0.93800	-0.9694	-0.94757	-0.94735	 0.125891	-0.187706	 0.0966834	-0.936291	-0.9256693	 0.0586075	-0.9644403	-0.96655	 0.2459367	-0.9447603	-0.93475	-0.0057835	-0.97160	-0.97068	 0.0812901
0	 5	            LAYING	0.2783	-0.018304	-0.10794	-0.965935	-0.969296	-0.968563	-0.4835	 0.954890	 0.263645	-0.9457	-0.9860	-0.9771	0.08482	 0.007474608	-0.00304067	-0.983308	-0.964560	-0.98542	-0.0218935	-0.079871	 0.1598944	-0.97950	-0.977427	-0.96058	-0.10211	-0.04044	-0.070831	-0.98342	-0.98376	-0.989680	-0.9667779	-0.95861	-0.9667779	-0.95861	-0.980141	-0.97748	-0.946938	-0.95829	-0.98642	-0.98377	-0.96874	-0.965420	-0.97701	-0.964954	-0.972909	-0.96588	-0.13563245	 0.4665282	 0.1323109	-0.982690	-0.965329	-0.98325	-0.985625	-0.966243	-0.986136	 0.239915	 0.195677336	 0.091694	-0.97580	-0.97825	-0.96320	-0.9807	-0.97726	-0.96331	-0.022724	 0.068125	 0.0413600	-0.962235	-0.9625254	 0.2920321	-0.9773564	-0.97638	 0.1970050	-0.9682571	-0.95926	 0.1024418	-0.98462	-0.98343	 0.0247367
0	 5	           WALKING	0.2778	-0.017285	-0.10774	-0.294099	 0.076748	-0.457021	 0.9726	-0.100440	 0.002476	-0.9793	-0.9616	-0.9646	0.08459	-0.016319410	 0.00008322	-0.302891	-0.091040	-0.61290	-0.0488920	-0.069014	 0.0815435	-0.49088	-0.504622	-0.31870	-0.08884	-0.04496	-0.048268	-0.35768	-0.57144	-0.157683	-0.1583387	-0.37718	-0.1583387	-0.37718	-0.288333	-0.28224	-0.355933	-0.49218	-0.44453	-0.48920	-0.28778	 0.009460	-0.49025	-0.297517	 0.042603	-0.48306	-0.32238201	-0.0020405	 0.0247390	-0.344955	-0.181056	-0.59050	-0.321390	-0.054521	-0.633430	-0.359373	-0.534049823	-0.344151	-0.37267	-0.51395	-0.21313	-0.5294	-0.50268	-0.42037	-0.045860	-0.019186	 0.1674578	-0.304992	-0.5196369	 0.1498525	-0.2694817	-0.30569	-0.0049729	-0.4842628	-0.58974	 0.2506206	-0.54805	-0.45567	 0.0527330
0	 5	WALKING_DOWNSTAIRS	0.2935	-0.008501	-0.10032	 0.275046	 0.090763	-0.325891	 0.9566	-0.060758	 0.021678	-0.9505	-0.9124	-0.9272	0.10965	 0.013761823	 0.02133977	 0.032242	 0.047361	-0.52265	-0.0682946	-0.070781	 0.0806560	-0.46065	-0.409134	-0.22787	-0.11015	-0.07083	-0.039966	-0.41130	-0.51459	-0.034422	 0.2111389	 0.20542	 0.2111389	 0.20542	-0.063753	-0.02926	-0.218030	-0.36068	-0.39720	-0.45030	 0.09843	 0.079228	-0.37474	 0.336555	 0.026827	-0.35340	-0.45352450	 0.0363662	-0.0043722	-0.036801	-0.056803	-0.49198	 0.011056	 0.090172	-0.551178	-0.350912	-0.470994737	-0.303523	-0.29535	-0.38248	-0.03418	-0.5149	-0.43155	-0.37471	-0.008923	-0.007642	 0.2115558	 0.155742	 0.0428534	-0.0137055	 0.0091839	-0.08974	 0.1109681	-0.3493384	-0.48414	 0.2046338	-0.45370	-0.48713	 0.0723815
0	 5	  WALKING_UPSTAIRS	0.2685	-0.032527	-0.10747	-0.045724	 0.185022	-0.308939	 0.9368	-0.265943	-0.023204	-0.9536	-0.9005	-0.9214	0.07954	 0.014013036	-0.02559095	-0.223897	-0.125027	-0.63837	 0.0395191	-0.117196	 0.0424443	-0.44334	-0.440346	-0.26545	-0.14303	-0.05599	-0.053490	-0.30525	-0.63182	-0.282154	 0.0435562	-0.13674	 0.0435562	-0.13674	-0.247403	-0.31019	-0.235517	-0.35469	-0.47349	-0.55799	-0.16149	 0.072890	-0.45747	-0.004738	 0.165038	-0.28926	-0.42770614	-0.1224873	-0.1352646	-0.289725	-0.196818	-0.60672	-0.225328	-0.105311	-0.668826	-0.397836	-0.577009360	-0.339641	-0.26362	-0.51661	-0.13980	-0.5017	-0.40349	-0.38038	-0.061580	-0.138064	 0.0608133	-0.169262	-0.2540919	-0.0204949	-0.2646749	-0.37862	 0.1245133	-0.3925645	-0.44045	-0.0234002	-0.57134	-0.57249	 0.0057863
0	 6	          STANDING	0.2803	-0.018124	-0.11217	-0.981758	-0.921493	-0.925692	 0.9451	-0.230251	 0.013919	-0.9856	-0.9684	-0.9428	0.07307	 0.008718840	-0.00481712	-0.973133	-0.949362	-0.96755	-0.0282519	-0.058982	 0.0767395	-0.94756	-0.942487	-0.94778	-0.10329	-0.04288	-0.050643	-0.94642	-0.96242	-0.962758	-0.9450229	-0.93931	-0.9450229	-0.93931	-0.967102	-0.95610	-0.939405	-0.91589	-0.96341	-0.95254	-0.97710	-0.930336	-0.94286	-0.984067	-0.921449	-0.92207	 0.06645218	-0.0866320	 0.0208815	-0.973481	-0.951405	-0.96374	-0.975236	-0.950681	-0.969896	 0.186559	-0.251013912	-0.071534	-0.93161	-0.94327	-0.94324	-0.9528	-0.94254	-0.95446	-0.114716	-0.195978	-0.0778747	-0.945950	-0.9445641	 0.0373542	-0.9559140	-0.95538	 0.1909437	-0.9266643	-0.92311	-0.0701197	-0.95543	-0.95209	 0.0276253
0	 6	           SITTING	0.2768	-0.014591	-0.11013	-0.980165	-0.923682	-0.925797	 0.9337	 0.068263	 0.069522	-0.9889	-0.9609	-0.9555	0.07547	 0.000002556	 0.00623728	-0.969929	-0.945144	-0.95857	-0.0372442	-0.089908	 0.0854346	-0.95737	-0.944130	-0.93968	-0.09367	-0.03340	-0.046550	-0.94371	-0.96178	-0.958788	-0.9495435	-0.93157	-0.9495435	-0.93157	-0.962734	-0.94818	-0.932704	-0.92126	-0.96293	-0.95015	-0.97535	-0.928264	-0.93580	-0.982451	-0.925677	-0.92577	 0.00304695	 0.1233818	 0.0818455	-0.971037	-0.947071	-0.95420	-0.971489	-0.946880	-0.961637	 0.099940	-0.150934459	-0.091348	-0.93967	-0.94386	-0.93476	-0.9634	-0.94490	-0.94733	 0.139410	-0.129239	 0.0438104	-0.935750	-0.9395472	 0.1289020	-0.9483487	-0.94730	 0.1718445	-0.9297257	-0.92955	 0.0461736	-0.95203	-0.95120	 0.1218465
0	 6	            LAYING	0.2487	-0.010253	-0.13312	-0.934049	-0.924645	-0.925216	-0.4767	 0.956594	 0.175868	-0.8877	-0.9592	-0.9281	0.09635	-0.001145292	 0.00328817	-0.966341	-0.933674	-0.95965	-0.0079605	-0.107218	 0.1791021	-0.95538	-0.943635	-0.93914	-0.11127	-0.04241	-0.071777	-0.93961	-0.95863	-0.959579	-0.9188789	-0.89733	-0.9188789	-0.89733	-0.954751	-0.95034	-0.908980	-0.92091	-0.95565	-0.95316	-0.93911	-0.923707	-0.93804	-0.932463	-0.929711	-0.92400	-0.21972993	 0.3484187	 0.1614579	-0.967072	-0.936043	-0.95443	-0.968619	-0.935717	-0.963568	 0.011473	-0.022202946	 0.078468	-0.93544	-0.94177	-0.93264	-0.9622	-0.94537	-0.94714	 0.102549	 0.023657	 0.0445226	-0.912352	-0.9053740	 0.1446051	-0.9486555	-0.95155	 0.1825251	-0.9301536	-0.92869	 0.1193175	-0.95370	-0.95550	 0.1637653
0	 6	           WALKING	0.2837	-0.016895	-0.11030	-0.296539	 0.164214	-0.504324	 0.9581	-0.214695	 0.033189	-0.9778	-0.9642	-0.9572	0.06996	-0.016483172	-0.00738931	-0.132785	 0.008089	-0.57578	-0.0255096	-0.074446	 0.0838809	-0.44602	-0.331702	-0.38314	-0.08789	-0.03623	-0.053960	-0.18260	-0.41639	-0.166684	-0.1668407	-0.26673	-0.1668407	-0.26673	-0.195117	-0.07060	-0.281208	-0.36560	-0.32129	-0.36471	-0.18793	 0.140782	-0.49852	-0.345228	 0.101700	-0.55047	-0.19684174	 0.0220734	 0.1851070	-0.150943	-0.075374	-0.54144	-0.192695	 0.031445	-0.608624	-0.178295	-0.466305754	-0.104129	-0.23965	-0.34138	-0.20358	-0.5153	-0.33201	-0.51221	 0.091241	 0.041627	 0.3028749	-0.201387	-0.4216831	 0.2000904	-0.0554014	-0.09650	-0.0092288	-0.3296811	-0.51065	 0.2931096	-0.36650	-0.40808	 0.1009247
0	 6	WALKING_DOWNSTAIRS	0.2770	-0.019537	-0.10721	 0.383682	 0.360165	-0.320204	 0.9285	-0.214046	-0.003080	-0.9544	-0.9336	-0.9344	0.10368	 0.009876858	-0.00932471	 0.165271	 0.276544	-0.33682	-0.0960837	-0.034178	 0.0870013	-0.19830	-0.189230	-0.09408	-0.02565	-0.07681	-0.037223	 0.03934	-0.19351	 0.193206	 0.3337547	 0.37361	 0.3337547	 0.37361	 0.103845	 0.20950	 0.014268	-0.04263	-0.08294	-0.11123	 0.32831	 0.339771	-0.27760	 0.403370	 0.283248	-0.40601	-0.41164934	 0.0219112	 0.3062532	 0.136555	 0.137202	-0.28309	 0.088652	 0.341242	-0.389057	-0.315758	-0.484343661	-0.034825	 0.06337	-0.13033	 0.15285	-0.2867	-0.23547	-0.27567	 0.001504	 0.151126	 0.3029636	 0.395958	 0.1446228	 0.1064795	 0.2438343	 0.15481	-0.0016066	-0.0143735	-0.24235	 0.2306930	-0.13271	-0.14573	 0.0369463
0	 6	  WALKING_UPSTAIRS	0.2682	-0.027243	-0.12208	-0.050135	 0.189276	-0.353520	 0.9136	-0.340733	-0.018461	-0.9594	-0.9129	-0.9062	0.07211	 0.003713434	-0.00237817	-0.180301	-0.041399	-0.56083	-0.0767407	-0.051898	 0.0664234	-0.32197	-0.315800	-0.18390	-0.06520	-0.04577	-0.057680	-0.18676	-0.48649	-0.170815	 0.0177791	-0.07915	 0.0177791	-0.07915	-0.207380	-0.16997	-0.129121	-0.19989	-0.34290	-0.44008	-0.13108	 0.097804	-0.42725	-0.021134	 0.159124	-0.36587	-0.44512059	-0.0948830	-0.0667868	-0.244813	-0.122992	-0.54931	-0.186815	-0.016981	-0.571674	-0.441959	-0.501170340	-0.401684	-0.11507	-0.32965	-0.04641	-0.3902	-0.31362	-0.31000	-0.055914	-0.129471	 0.0102928	-0.081948	-0.2221614	-0.0140154	-0.1698682	-0.17773	-0.0612378	-0.2306270	-0.31817	 0.0144807	-0.45924	-0.45594	 0.0285054
0	 7	          STANDING	0.2827	-0.014574	-0.09978	-0.979308	-0.923401	-0.917064	 0.9587	-0.117607	-0.051657	-0.9879	-0.9662	-0.9392	0.07519	 0.006947004	-0.01084203	-0.976404	-0.965811	-0.97206	-0.0291582	-0.077434	 0.0851045	-0.94525	-0.949647	-0.95163	-0.09015	-0.04128	-0.054539	-0.96598	-0.97684	-0.978167	-0.9427247	-0.93359	-0.9427247	-0.93359	-0.973381	-0.96857	-0.943426	-0.91844	-0.97738	-0.97211	-0.97668	-0.941884	-0.93855	-0.980541	-0.919119	-0.91236	-0.07970473	-0.1597301	 0.0009889	-0.976323	-0.967165	-0.96823	-0.978729	-0.966850	-0.974534	 0.098775	-0.188479735	-0.089160	-0.93812	-0.95755	-0.95717	-0.9479	-0.94582	-0.95434	-0.188058	-0.298449	-0.1881166	-0.945611	-0.9372880	-0.0288452	-0.9674179	-0.96909	 0.2567594	-0.9387050	-0.91985	-0.1871817	-0.97367	-0.97190	 0.0954707
